Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,N/A,EVENT_WAIT,45,25,0.020,1785407283096247.335	,1785407283096247.355	
5,N/A,EVENT_RESET,45,26,0.100,1785407283096247.375	,1785407283096247.475	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,27,5.960,1785407283096249.175	,1785407283096255.135	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,28,1.500,1785407283096255.855	,1785407283096257.355	
5,te_concatd_e48b8d59d1b8f861d7758ffa060c303dc286eea7e8a08b42422d64c97cf3ca38__kernel0,AI_VECTOR_CORE,45,29,8.500,1785407283096257.375	,1785407283096265.875	
5,te_fused_op_mul_less_072c27b71de954c6c31904cd0534cb7b1b992d4d8d4ed074be829d7a596b9b95__kernel0,AI_VECTOR_CORE,45,30,2.300,1785407283096265.895	,1785407283096268.195	
5,te_selectv2_136941a9b9b95379950ad5c39d07f1918bb2b9aabb3225d9f12e8f579850b163__kernel0,AI_VECTOR_CORE,45,31,1.720,1785407283096268.215	,1785407283096269.935	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,32,12.580,1785407283096269.975	,1785407283096282.555	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,33,9.580,1785407283096282.575	,1785407283096292.155	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,34,6.020,1785407283096292.175	,1785407283096298.195	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,35,5.200,1785407283096298.215	,1785407283096303.415	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,36,3.920,1785407283096303.435	,1785407283096307.355	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,37,3.920,1785407283096307.375	,1785407283096311.295	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,38,7.300,1785407283096311.315	,1785407283096318.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,39,3.900,1785407283096318.635	,1785407283096322.535	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,40,5.860,1785407283096322.555	,1785407283096328.415	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,41,5.420,1785407283096328.435	,1785407283096333.855	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,42,5.980,1785407283096333.895	,1785407283096339.875	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,43,3.960,1785407283096339.895	,1785407283096343.855	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,44,7.140,1785407283096343.875	,1785407283096351.015	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,45,3.900,1785407283096351.055	,1785407283096354.955	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,46,6.020,1785407283096354.995	,1785407283096361.015	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,47,5.580,1785407283096361.035	,1785407283096366.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,48,5.940,1785407283096366.635	,1785407283096372.575	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,49,3.940,1785407283096372.615	,1785407283096376.555	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,50,7.420,1785407283096376.595	,1785407283096384.015	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,51,4.080,1785407283096384.035	,1785407283096388.115	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,52,3.900,1785407283096388.135	,1785407283096392.035	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,53,5.860,1785407283096392.075	,1785407283096397.935	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,54,5.960,1785407283096397.955	,1785407283096403.915	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,55,3.900,1785407283096403.955	,1785407283096407.855	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,56,7.280,1785407283096407.875	,1785407283096415.155	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,57,3.900,1785407283096415.195	,1785407283096419.095	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,58,5.960,1785407283096419.115	,1785407283096425.075	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,59,5.360,1785407283096425.095	,1785407283096430.455	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,60,5.980,1785407283096430.475	,1785407283096436.455	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,61,4.020,1785407283096436.495	,1785407283096440.515	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,62,7.560,1785407283096440.535	,1785407283096448.095	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,63,3.980,1785407283096448.115	,1785407283096452.095	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,64,6.000,1785407283096452.115	,1785407283096458.115	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,65,5.400,1785407283096458.135	,1785407283096463.535	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,66,5.820,1785407283096463.555	,1785407283096469.375	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,67,3.920,1785407283096469.395	,1785407283096473.315	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,68,5.900,1785407283096473.335	,1785407283096479.235	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,69,3.740,1785407283096479.255	,1785407283096482.995	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,70,6.740,1785407283096483.015	,1785407283096489.755	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,71,6.000,1785407283096489.775	,1785407283096495.775	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,72,5.660,1785407283096495.795	,1785407283096501.455	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,73,4.560,1785407283096501.475	,1785407283096506.035	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,74,7.060,1785407283096506.055	,1785407283096513.115	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,75,3.680,1785407283096513.135	,1785407283096516.815	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,76,6.700,1785407283096516.855	,1785407283096523.555	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,77,6.900,1785407283096523.575	,1785407283096530.475	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,78,5.460,1785407283096530.495	,1785407283096535.955	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,79,4.640,1785407283096535.995	,1785407283096540.635	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,80,7.180,1785407283096540.655	,1785407283096547.835	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,81,3.740,1785407283096547.855	,1785407283096551.595	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,82,6.640,1785407283096551.615	,1785407283096558.255	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,83,6.000,1785407283096558.295	,1785407283096564.295	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,84,4.600,1785407283096564.315	,1785407283096568.915	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,85,3.760,1785407283096568.935	,1785407283096572.695	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,86,9.520,1785407283096572.715	,1785407283096582.235	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,87,4.700,1785407283096582.255	,1785407283096586.955	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,88,5.700,1785407283096586.975	,1785407283096592.675	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,89,5.720,1785407283096592.695	,1785407283096598.415	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,90,6.840,1785407283096598.455	,1785407283096605.295	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,91,4.000,1785407283096605.315	,1785407283096609.315	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,92,8.060,1785407283096609.335	,1785407283096617.395	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,93,4.620,1785407283096617.415	,1785407283096622.035	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,94,5.640,1785407283096622.075	,1785407283096627.715	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,95,7.600,1785407283096627.735	,1785407283096635.335	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,96,6.820,1785407283096635.355	,1785407283096642.175	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,97,3.860,1785407283096642.195	,1785407283096646.055	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,98,7.100,1785407283096646.075	,1785407283096653.175	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,99,4.720,1785407283096653.195	,1785407283096657.915	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,100,3.860,1785407283096657.935	,1785407283096661.795	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,101,7.220,1785407283096661.835	,1785407283096669.055	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,102,5.500,1785407283096669.075	,1785407283096674.575	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,103,3.960,1785407283096674.615	,1785407283096678.575	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,104,8.340,1785407283096678.595	,1785407283096686.935	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,105,3.900,1785407283096686.975	,1785407283096690.875	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,106,5.460,1785407283096690.915	,1785407283096696.375	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,107,7.080,1785407283096696.395	,1785407283096703.475	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,108,5.600,1785407283096703.495	,1785407283096709.095	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,109,3.840,1785407283096709.115	,1785407283096712.955	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,110,8.860,1785407283096712.975	,1785407283096721.835	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,111,3.840,1785407283096721.855	,1785407283096725.695	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,112,5.440,1785407283096725.735	,1785407283096731.175	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,113,7.640,1785407283096731.195	,1785407283096738.835	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,114,5.340,1785407283096738.855	,1785407283096744.195	
5,N/A,EVENT_WAIT,45,115,0.020,1785407283096744.215	,1785407283096744.235	
5,N/A,EVENT_RESET,45,116,0.100,1785407283096744.255	,1785407283096744.355	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,117,10.000,1785407283096744.375	,1785407283096754.375	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,118,12.960,1785407283096754.395	,1785407283096767.355	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,119,3.680,1785407283096767.375	,1785407283096771.055	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,120,3.560,1785407283096771.075	,1785407283096774.635	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,121,6.780,1785407283096774.655	,1785407283096781.435	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,122,10.640,1785407283096781.455	,1785407283096792.095	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,123,8.460,1785407283096792.115	,1785407283096800.575	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,124,4.160,1785407283096800.595	,1785407283096804.755	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,125,12.240,1785407283096804.775	,1785407283096817.015	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,126,15.040,1785407283096817.035	,1785407283096832.075	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,127,1.580,1785407283096832.095	,1785407283096833.675	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,128,49.680,1785407283096833.695	,1785407283096883.375	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,129,51.600,1785407283096883.395	,1785407283096934.995	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,130,3.280,1785407283096935.035	,1785407283096938.315	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,131,63.940,1785407283096938.335	,1785407283097002.275	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,132,1.440,1785407283097002.295	,1785407283097003.735	
5,N/A,EVENT_RECORD,45,133,0.020,1785407283097003.755	,1785407283097003.775	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,134,14.080,1785407283097003.795	,1785407283097017.875	
5,N/A,EVENT_RESET,44,14,0.100,1785407283097004.635	,1785407283097004.735	
5,N/A,EVENT_RECORD,44,15,0.020,1785407283097004.755	,1785407283097004.775	
5,N/A,EVENT_RECORD,44,16,0.020,1785407283097004.795	,1785407283097004.815	
5,N/A,EVENT_RECORD,44,17,0.020,1785407283097004.835	,1785407283097004.855	
5,N/A,EVENT_WAIT,44,18,13.880,1785407283097004.875	,1785407283097018.755	
5,N/A,EVENT_RECORD,45,135,0.020,1785407283097017.895	,1785407283097017.915	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,136,9.840,1785407283097017.935	,1785407283097027.775	
