Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,24,4.600,1785408436954922.075	,1785408436954926.675	
5,N/A,EVENT_WAIT,45,25,0.020,1785408436954927.515	,1785408436954927.535	
5,N/A,EVENT_RESET,45,26,0.100,1785408436954927.555	,1785408436954927.655	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,27,6.040,1785408436954929.375	,1785408436954935.415	
5,te_realdiv_b25b9d93f89e57b63a2cb71223caaddbe0ca0a3cd10fa594675c51c34ef4b0a3__kernel0,AI_VECTOR_CORE,45,28,1.420,1785408436954936.655	,1785408436954938.075	
5,te_concatd_e48b8d59d1b8f861d7758ffa060c303dc286eea7e8a08b42422d64c97cf3ca38__kernel0,AI_VECTOR_CORE,45,29,8.540,1785408436954938.095	,1785408436954946.635	
5,te_fused_op_mul_less_072c27b71de954c6c31904cd0534cb7b1b992d4d8d4ed074be829d7a596b9b95__kernel0,AI_VECTOR_CORE,45,30,2.320,1785408436954946.655	,1785408436954948.975	
5,te_selectv2_f431b3c32fd0c255b66fedc21fef567ca35ebe348e73d83abf8b7eef5fdaf840__kernel0,AI_VECTOR_CORE,45,31,1.980,1785408436954948.995	,1785408436954950.975	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,32,10.440,1785408436954950.995	,1785408436954961.435	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,33,8.000,1785408436954961.475	,1785408436954969.475	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,34,5.780,1785408436954969.495	,1785408436954975.275	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,35,5.020,1785408436954975.295	,1785408436954980.315	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,36,4.180,1785408436954980.335	,1785408436954984.515	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,37,3.840,1785408436954984.535	,1785408436954988.375	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,38,7.380,1785408436954988.395	,1785408436954995.775	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,39,3.820,1785408436954995.795	,1785408436954999.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,40,5.780,1785408436954999.635	,1785408436955005.415	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,41,5.360,1785408436955005.435	,1785408436955010.795	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,42,6.080,1785408436955010.815	,1785408436955016.895	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,43,4.020,1785408436955016.935	,1785408436955020.955	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,44,7.200,1785408436955020.995	,1785408436955028.195	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,45,3.880,1785408436955028.215	,1785408436955032.095	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,46,5.820,1785408436955032.115	,1785408436955037.935	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,47,5.740,1785408436955037.955	,1785408436955043.695	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,48,6.000,1785408436955043.715	,1785408436955049.715	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,49,3.860,1785408436955049.735	,1785408436955053.595	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,50,7.140,1785408436955053.615	,1785408436955060.755	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,51,3.940,1785408436955060.775	,1785408436955064.715	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,52,3.840,1785408436955064.735	,1785408436955068.575	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,53,5.480,1785408436955068.595	,1785408436955074.075	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,54,5.960,1785408436955074.095	,1785408436955080.055	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,55,3.980,1785408436955080.075	,1785408436955084.055	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,56,7.600,1785408436955084.095	,1785408436955091.695	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,57,3.920,1785408436955091.715	,1785408436955095.635	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,58,5.900,1785408436955095.655	,1785408436955101.555	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,59,5.460,1785408436955101.575	,1785408436955107.035	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,60,5.980,1785408436955107.055	,1785408436955113.035	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,61,4.020,1785408436955113.055	,1785408436955117.075	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,62,7.520,1785408436955117.095	,1785408436955124.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,63,3.920,1785408436955124.635	,1785408436955128.555	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,64,6.040,1785408436955128.595	,1785408436955134.635	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,65,5.060,1785408436955134.655	,1785408436955139.715	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,66,6.040,1785408436955139.735	,1785408436955145.775	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,67,4.020,1785408436955145.815	,1785408436955149.835	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,68,5.820,1785408436955149.855	,1785408436955155.675	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,69,3.600,1785408436955155.715	,1785408436955159.315	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,70,5.620,1785408436955159.335	,1785408436955164.955	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,71,5.480,1785408436955164.995	,1785408436955170.475	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,72,5.460,1785408436955170.495	,1785408436955175.955	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,73,3.640,1785408436955175.995	,1785408436955179.635	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,74,6.600,1785408436955179.655	,1785408436955186.255	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,75,3.620,1785408436955186.295	,1785408436955189.915	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,76,5.460,1785408436955189.935	,1785408436955195.395	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,77,6.580,1785408436955195.415	,1785408436955201.995	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,78,5.660,1785408436955202.035	,1785408436955207.695	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,79,3.800,1785408436955207.715	,1785408436955211.515	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,80,7.160,1785408436955211.535	,1785408436955218.695	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,81,3.620,1785408436955218.715	,1785408436955222.335	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,82,5.440,1785408436955222.375	,1785408436955227.815	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,83,5.480,1785408436955227.835	,1785408436955233.315	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,84,3.900,1785408436955233.335	,1785408436955237.235	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,85,3.640,1785408436955237.255	,1785408436955240.895	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,86,8.700,1785408436955240.915	,1785408436955249.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,87,3.800,1785408436955249.635	,1785408436955253.435	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,88,5.500,1785408436955253.455	,1785408436955258.955	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,89,5.680,1785408436955258.995	,1785408436955264.675	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,90,5.560,1785408436955264.695	,1785408436955270.255	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,91,4.160,1785408436955270.275	,1785408436955274.435	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,92,7.700,1785408436955274.455	,1785408436955282.155	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,93,3.880,1785408436955282.175	,1785408436955286.055	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,94,5.660,1785408436955286.095	,1785408436955291.755	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,95,7.660,1785408436955291.775	,1785408436955299.435	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,96,5.520,1785408436955299.455	,1785408436955304.975	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,97,4.040,1785408436955304.995	,1785408436955309.035	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,98,7.340,1785408436955309.055	,1785408436955316.395	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,99,3.800,1785408436955316.415	,1785408436955320.215	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,100,4.300,1785408436955320.235	,1785408436955324.535	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,101,7.020,1785408436955324.555	,1785408436955331.575	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,102,5.560,1785408436955331.595	,1785408436955337.155	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,103,3.800,1785408436955337.195	,1785408436955340.995	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,104,9.280,1785408436955341.035	,1785408436955350.315	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,105,4.120,1785408436955350.335	,1785408436955354.455	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,106,5.520,1785408436955354.475	,1785408436955359.995	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,107,6.620,1785408436955360.015	,1785408436955366.635	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,108,5.700,1785408436955366.655	,1785408436955372.355	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,109,3.840,1785408436955372.375	,1785408436955376.215	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,110,9.020,1785408436955376.255	,1785408436955385.275	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,111,3.840,1785408436955385.315	,1785408436955389.155	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,112,5.600,1785408436955389.175	,1785408436955394.775	
5,te_gatherv2_f4c26876d4f69ba7419a2ba3731dc3ac4caa4784568175d719157062e1f08211__kernel0,AI_VECTOR_CORE,45,113,7.340,1785408436955394.795	,1785408436955402.135	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,114,5.280,1785408436955402.155	,1785408436955407.435	
5,N/A,EVENT_WAIT,45,115,0.020,1785408436955407.455	,1785408436955407.475	
5,N/A,EVENT_RESET,45,116,0.100,1785408436955407.495	,1785408436955407.595	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,117,8.000,1785408436955407.615	,1785408436955415.615	
5,te_gatherv2_3e9c74d284f5a014c2535f77c6cf54a51446f59bee13bd76f0820e9ebf2aa9d4__kernel0,AI_VECTOR_CORE,45,118,3.840,1785408436955415.635	,1785408436955419.475	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,119,3.440,1785408436955419.515	,1785408436955422.955	
5,te_batchmatmulv2_378b969eeca018fb2d2f4ea3b5d893f456ff78b3fa8101f6e25a7dfdab5532b2__kernel0,AI_CORE,45,120,9.800,1785408436955422.975	,1785408436955432.775	
5,te_add_c569425f4b83139e4fe1e685b89cf8d4e1ecc110ee071e25ff64bf9b5e9b5174__kernel0,AI_VECTOR_CORE,45,121,8.060,1785408436955432.795	,1785408436955440.855	
5,te_softmaxv2_48b1c8092c700c840b3f7048546e0eb4b87b263577472343f378301dbe650b04__kernel0,AI_VECTOR_CORE,45,122,4.000,1785408436955440.875	,1785408436955444.875	
5,te_batchmatmulv2_31e0b338d6c8583fe4996221e3406d8c0e77b63b8cce30c846f749806887d503__kernel0,AI_CORE,45,123,12.180,1785408436955444.915	,1785408436955457.095	
5,N/A,EVENT_WAIT,45,124,0.020,1785408436955457.115	,1785408436955457.135	
5,N/A,EVENT_RESET,45,125,0.080,1785408436955457.155	,1785408436955457.235	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,126,13.520,1785408436955457.275	,1785408436955470.795	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,127,1.780,1785408436955470.815	,1785408436955472.595	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,128,49.000,1785408436955472.615	,1785408436955521.615	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,129,52.940,1785408436955521.635	,1785408436955574.575	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,130,2.840,1785408436955574.595	,1785408436955577.435	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,131,64.680,1785408436955577.455	,1785408436955642.135	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,132,1.500,1785408436955642.155	,1785408436955643.655	
5,N/A,EVENT_RECORD,45,133,0.020,1785408436955643.675	,1785408436955643.695	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,134,13.640,1785408436955643.715	,1785408436955657.355	
5,N/A,EVENT_RESET,44,15,0.100,1785408436955644.655	,1785408436955644.755	
5,N/A,EVENT_RECORD,44,16,0.020,1785408436955644.775	,1785408436955644.795	
5,N/A,EVENT_RECORD,44,17,0.020,1785408436955644.815	,1785408436955644.835	
5,N/A,EVENT_RECORD,44,18,0.020,1785408436955644.855	,1785408436955644.875	
5,N/A,EVENT_RECORD,44,19,0.020,1785408436955644.895	,1785408436955644.915	
5,N/A,EVENT_WAIT,44,20,13.360,1785408436955644.935	,1785408436955658.295	
5,N/A,EVENT_RECORD,45,135,0.020,1785408436955657.375	,1785408436955657.395	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,136,10.060,1785408436955657.415	,1785408436955667.475	
